order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Extraction_Date,source,extraction_timestamp,data_source
626,130,4,2016-12-25,2016-12-28,2016-12-27,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
627,1119,4,2016-12-25,2016-12-26,2016-12-28,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
628,561,4,2016-12-26,2016-12-29,2016-12-27,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
629,973,4,2016-12-26,2016-12-27,2016-12-29,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
630,1404,4,2016-12-26,2016-12-27,2016-12-28,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
631,855,4,2016-12-27,2016-12-29,2016-12-29,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
632,163,4,2016-12-27,2016-12-29,2016-12-29,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
633,1040,4,2016-12-28,2016-12-31,2016-12-30,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
634,27,4,2016-12-29,2017-01-01,2016-12-30,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
635,520,4,2016-12-30,2017-01-02,2016-12-31,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
636,532,4,2017-01-03,2017-01-04,2017-01-05,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
637,512,4,2017-01-03,2017-01-05,2017-01-05,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
638,1302,4,2017-01-04,2017-01-05,2017-01-06,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
639,550,4,2017-01-06,2017-01-07,2017-01-07,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
640,1093,4,2017-01-06,2017-01-08,2017-01-07,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
641,673,4,2017-01-07,2017-01-10,2017-01-08,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
642,847,4,2017-01-07,2017-01-09,2017-01-10,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
643,901,4,2017-01-08,2017-01-09,2017-01-11,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
644,439,4,2017-01-08,2017-01-11,2017-01-10,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
645,1199,4,2017-01-08,2017-01-11,2017-01-10,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
646,975,4,2017-01-09,2017-01-12,2017-01-11,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
647,283,4,2017-01-09,2017-01-10,2017-01-11,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
648,684,4,2017-01-09,2017-01-11,2017-01-11,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
649,1153,4,2017-01-10,2017-01-11,2017-01-13,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
650,729,4,2017-01-11,2017-01-14,2017-01-12,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
651,190,4,2017-01-11,2017-01-13,2017-01-13,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
652,985,4,2017-01-12,2017-01-15,2017-01-13,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
653,1249,4,2017-01-14,2017-01-17,2017-01-15,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
654,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
655,347,4,2017-01-16,2017-01-17,2017-01-18,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
656,949,4,2017-01-16,2017-01-17,2017-01-18,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
657,349,4,2017-01-17,2017-01-19,2017-01-20,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
658,1051,4,2017-01-17,2017-01-18,2017-01-18,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
659,1391,4,2017-01-17,2017-01-19,2017-01-18,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
660,383,4,2017-01-18,2017-01-19,2017-01-19,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
661,626,4,2017-01-18,2017-01-19,2017-01-20,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
662,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
663,344,4,2017-01-20,2017-01-22,2017-01-23,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
664,681,4,2017-01-20,2017-01-23,2017-01-22,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
665,29,4,2017-01-21,2017-01-22,2017-01-23,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
666,770,4,2017-01-21,2017-01-22,2017-01-24,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
667,858,4,2017-01-22,2017-01-24,2017-01-25,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
668,297,4,2017-01-22,2017-01-23,2017-01-24,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
669,745,4,2017-01-23,2017-01-24,2017-01-26,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
670,361,4,2017-01-24,2017-01-25,2017-01-25,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
671,922,4,2017-01-25,2017-01-28,2017-01-26,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
672,908,4,2017-01-26,2017-01-29,2017-01-29,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
673,64,4,2017-01-26,2017-01-28,2017-01-27,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
674,733,4,2017-01-27,2017-01-28,2017-01-29,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
675,291,4,2017-01-28,2017-01-31,2017-01-30,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
676,790,4,2017-01-28,2017-01-30,2017-01-31,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
677,809,4,2017-01-28,2017-01-31,2017-01-30,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
678,250,4,2017-01-28,2017-01-29,2017-01-31,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
679,81,4,2017-01-29,2017-01-30,2017-01-30,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
680,245,4,2017-01-29,2017-02-01,2017-01-30,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
681,499,4,2017-01-29,2017-02-01,2017-01-31,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
682,614,4,2017-01-29,2017-01-30,2017-01-30,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
683,741,4,2017-01-29,2017-01-31,2017-02-01,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
684,762,4,2017-01-31,2017-02-01,2017-02-02,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
685,976,4,2017-01-31,2017-02-03,2017-02-02,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
686,380,4,2017-02-01,2017-02-03,2017-02-04,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
687,530,4,2017-02-02,2017-02-05,2017-02-04,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
688,343,4,2017-02-02,2017-02-03,2017-02-05,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
689,884,4,2017-02-02,2017-02-03,2017-02-05,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
690,1097,4,2017-02-03,2017-02-04,2017-02-06,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
691,1081,4,2017-02-04,2017-02-06,2017-02-06,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
693,1233,4,2017-02-05,2017-02-07,2017-02-06,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
694,58,4,2017-02-05,2017-02-06,2017-02-08,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
695,606,4,2017-02-05,2017-02-08,2017-02-07,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
696,1242,4,2017-02-05,2017-02-08,2017-02-08,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
697,562,4,2017-02-06,2017-02-08,2017-02-09,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
698,543,4,2017-02-06,2017-02-08,2017-02-09,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
699,958,4,2017-02-06,2017-02-08,2017-02-09,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
700,4,4,2017-02-07,2017-02-10,2017-02-08,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
701,850,4,2017-02-07,2017-02-08,2017-02-09,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
702,1352,4,2017-02-08,2017-02-09,2017-02-11,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
703,417,4,2017-02-08,2017-02-09,2017-02-09,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
704,1137,4,2017-02-08,2017-02-09,2017-02-11,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
705,1196,4,2017-02-08,2017-02-11,2017-02-11,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
706,1271,4,2017-02-09,2017-02-12,2017-02-10,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
707,79,4,2017-02-09,2017-02-11,2017-02-11,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
708,660,4,2017-02-10,2017-02-12,2017-02-11,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
709,1162,4,2017-02-11,2017-02-13,2017-02-12,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
710,295,4,2017-02-13,2017-02-15,2017-02-16,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
711,1246,4,2017-02-13,2017-02-16,2017-02-14,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
712,173,4,2017-02-13,2017-02-14,2017-02-16,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
713,207,4,2017-02-13,2017-02-14,2017-02-15,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
714,805,4,2017-02-14,2017-02-17,2017-02-15,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
716,672,4,2017-02-15,2017-02-17,2017-02-18,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
717,1312,4,2017-02-15,2017-02-18,2017-02-17,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
718,38,4,2017-02-16,2017-02-17,2017-02-17,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
719,200,4,2017-02-16,2017-02-19,2017-02-18,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
720,382,4,2017-02-16,2017-02-19,2017-02-19,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
721,625,4,2017-02-16,2017-02-19,2017-02-17,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
722,1399,4,2017-02-18,2017-02-20,2017-02-21,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
723,845,4,2017-02-19,2017-02-21,2017-02-22,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
724,864,4,2017-02-19,2017-02-22,2017-02-21,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
725,870,4,2017-02-19,2017-02-22,2017-02-22,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
726,969,4,2017-02-19,2017-02-22,2017-02-20,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
727,962,4,2017-02-19,2017-02-22,2017-02-21,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
728,1138,4,2017-02-20,2017-02-21,2017-02-23,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
729,897,4,2017-02-20,2017-02-22,2017-02-21,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
730,500,4,2017-02-21,2017-02-24,2017-02-22,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
731,910,4,2017-02-25,2017-02-27,2017-02-27,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
732,147,4,2017-02-26,2017-02-27,2017-03-01,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
733,832,4,2017-02-26,2017-03-01,2017-02-27,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
734,939,4,2017-02-26,2017-02-28,2017-03-01,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
736,184,4,2017-02-27,2017-02-28,2017-02-28,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
737,694,4,2017-02-27,2017-03-01,2017-02-28,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
738,124,4,2017-02-28,2017-03-01,2017-03-03,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
739,49,4,2017-02-28,2017-03-01,2017-03-02,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
740,1113,4,2017-02-28,2017-03-01,2017-03-02,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
741,119,4,2017-02-28,2017-03-01,2017-03-01,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
742,433,4,2017-02-28,2017-03-01,2017-03-01,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
743,137,4,2017-03-01,2017-03-04,2017-03-04,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
744,166,4,2017-03-01,2017-03-02,2017-03-02,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
745,698,4,2017-03-01,2017-03-03,2017-03-03,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
746,391,4,2017-03-02,2017-03-04,2017-03-05,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
747,87,4,2017-03-03,2017-03-04,2017-03-05,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
748,1072,4,2017-03-03,2017-03-05,2017-03-04,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
749,255,4,2017-03-04,2017-03-07,2017-03-05,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
750,232,4,2017-03-04,2017-03-07,2017-03-05,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
751,731,4,2017-03-05,2017-03-08,2017-03-07,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
752,335,4,2017-03-05,2017-03-06,2017-03-07,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
753,1201,4,2017-03-05,2017-03-08,2017-03-08,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
754,646,4,2017-03-06,2017-03-07,2017-03-08,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
755,531,4,2017-03-06,2017-03-07,2017-03-07,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
756,1143,4,2017-03-06,2017-03-07,2017-03-09,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
757,1336,4,2017-03-06,2017-03-08,2017-03-09,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
758,953,4,2017-03-06,2017-03-08,2017-03-07,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
759,284,4,2017-03-07,2017-03-09,2017-03-08,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
760,1104,4,2017-03-07,2017-03-10,2017-03-10,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
761,1291,4,2017-03-07,2017-03-08,2017-03-10,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
762,572,4,2017-03-08,2017-03-09,2017-03-09,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
763,842,4,2017-03-08,2017-03-10,2017-03-09,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
764,701,4,2017-03-09,2017-03-10,2017-03-12,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
765,1152,4,2017-03-09,2017-03-11,2017-03-12,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
766,141,4,2017-03-09,2017-03-11,2017-03-12,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
767,564,4,2017-03-09,2017-03-10,2017-03-11,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
768,841,4,2017-03-09,2017-03-12,2017-03-10,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
769,946,4,2017-03-09,2017-03-11,2017-03-11,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
770,135,4,2017-03-09,2017-03-11,2017-03-11,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
771,671,4,2017-03-11,2017-03-14,2017-03-12,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
772,448,4,2017-03-11,2017-03-12,2017-03-13,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
773,1385,4,2017-03-11,2017-03-12,2017-03-12,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
774,690,4,2017-03-12,2017-03-14,2017-03-14,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
775,968,4,2017-03-12,2017-03-13,2017-03-13,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
776,490,4,2017-03-13,2017-03-15,2017-03-16,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
777,496,4,2017-03-13,2017-03-16,2017-03-16,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
779,367,4,2017-03-15,2017-03-16,2017-03-18,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
780,592,4,2017-03-15,2017-03-17,2017-03-17,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
781,1018,4,2017-03-15,2017-03-16,2017-03-17,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
782,1298,4,2017-03-15,2017-03-16,2017-03-18,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
783,1343,4,2017-03-16,2017-03-19,2017-03-17,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
784,430,4,2017-03-16,2017-03-19,2017-03-19,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
785,794,4,2017-03-18,2017-03-19,2017-03-20,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
786,249,4,2017-03-18,2017-03-20,2017-03-19,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
787,700,4,2017-03-18,2017-03-20,2017-03-19,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
789,772,4,2017-03-19,2017-03-20,2017-03-20,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
790,1015,4,2017-03-19,2017-03-21,2017-03-22,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
791,432,4,2017-03-20,2017-03-22,2017-03-23,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
792,479,4,2017-03-22,2017-03-23,2017-03-24,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
793,653,4,2017-03-23,2017-03-24,2017-03-24,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
794,863,4,2017-03-23,2017-03-25,2017-03-24,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
795,992,4,2017-03-23,2017-03-25,2017-03-26,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
796,154,4,2017-03-23,2017-03-26,2017-03-25,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
797,374,4,2017-03-24,2017-03-26,2017-03-26,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
798,619,4,2017-03-26,2017-03-28,2017-03-29,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
799,607,4,2017-03-27,2017-03-28,2017-03-29,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
800,1057,4,2017-03-27,2017-03-29,2017-03-28,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
801,78,4,2017-03-28,2017-03-29,2017-03-30,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
802,340,4,2017-03-28,2017-03-29,2017-03-30,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
803,1105,4,2017-03-28,2017-03-31,2017-03-30,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
804,95,4,2017-03-29,2017-03-31,2017-03-30,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
805,420,4,2017-03-29,2017-03-30,2017-04-01,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
806,234,4,2017-03-30,2017-03-31,2017-03-31,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
807,1148,4,2017-03-30,2017-04-01,2017-04-02,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
808,315,4,2017-03-31,2017-04-02,2017-04-02,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
809,1222,4,2017-03-31,2017-04-03,2017-04-03,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
811,524,4,2017-04-01,2017-04-04,2017-04-04,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
812,1164,4,2017-04-01,2017-04-02,2017-04-03,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
813,1203,4,2017-04-01,2017-04-03,2017-04-02,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
814,629,4,2017-04-02,2017-04-05,2017-04-03,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
815,1251,4,2017-04-03,2017-04-05,2017-04-04,1,3,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
816,811,4,2017-04-03,2017-04-05,2017-04-05,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
817,301,4,2017-04-04,2017-04-05,2017-04-07,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
818,1319,4,2017-04-04,2017-04-07,2017-04-07,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
819,221,4,2017-04-04,2017-04-07,2017-04-05,3,9,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
820,725,4,2017-04-05,2017-04-08,2017-04-07,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
821,1181,4,2017-04-05,2017-04-07,2017-04-08,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
822,294,4,2017-04-06,2017-04-08,2017-04-09,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
823,415,4,2017-04-06,2017-04-07,2017-04-08,3,8,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
824,993,4,2017-04-07,2017-04-09,2017-04-10,1,2,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
825,10,4,2017-04-07,2017-04-08,2017-04-09,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
826,45,4,2017-04-07,2017-04-10,2017-04-10,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
827,666,4,2017-04-07,2017-04-10,2017-04-10,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
828,246,4,2017-04-09,2017-04-10,2017-04-12,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
829,674,4,2017-04-09,2017-04-10,2017-04-10,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
830,431,4,2017-04-11,2017-04-14,2017-04-12,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
831,1000,4,2017-04-11,2017-04-12,2017-04-12,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
832,1215,4,2017-04-11,2017-04-12,2017-04-12,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
833,406,4,2017-04-12,2017-04-14,2017-04-15,2,7,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
834,890,4,2017-04-12,2017-04-13,2017-04-15,2,6,1714563448,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables
