order_id,item_id,date_id,customer_id,product_id,store_id,staff_id,quantity,list_price_usd,discount,final_price_usd,final_price_EGP
1189,2,20171015.0,1090.0,102,2.0,6.0,2,489.99,0.1,881.98,47912.44
1189,3,20171015.0,1090.0,40,2.0,6.0,2,4999.99,0.1,8999.98,488911.42
1190,1,20171016.0,34.0,71,2.0,6.0,1,416.99,0.07,387.8,21066.73
1191,1,20171017.0,186.0,40,2.0,6.0,2,4999.99,0.1,8999.98,488911.42
1191,2,20171017.0,186.0,89,2.0,6.0,2,209.99,0.1,377.98,20533.34
1191,3,20171017.0,186.0,100,2.0,6.0,1,489.99,0.07,455.69,24754.76
1192,1,20171017.0,1114.0,24,2.0,6.0,2,549.99,0.1,989.98,53779.39
1192,2,20171017.0,1114.0,88,2.0,6.0,2,189.99,0.07,353.38,19196.95
1192,3,20171017.0,1114.0,37,2.0,6.0,2,379.99,0.2,607.98,33027.88
1193,1,20171017.0,1412.0,83,2.0,7.0,2,149.99,0.05,284.98,15481.19
1193,2,20171017.0,1412.0,27,2.0,7.0,1,999.99,0.05,949.99,51606.9
1194,1,20171019.0,192.0,71,1.0,2.0,1,416.99,0.05,396.14,21519.78
1194,2,20171019.0,192.0,7,1.0,2.0,2,3999.99,0.07,7439.98,404166.57
1194,3,20171019.0,192.0,105,1.0,2.0,2,533.99,0.1,961.18,52214.87
1194,4,20171019.0,192.0,84,1.0,2.0,1,109.99,0.05,104.49,5676.3
1195,1,20171019.0,229.0,52,2.0,7.0,1,875.99,0.07,814.67,44255.85
1196,1,20171019.0,508.0,53,2.0,6.0,1,749.99,0.07,697.49,37890.21
1197,1,20171021.0,269.0,13,2.0,6.0,1,269.99,0.07,251.09,13640.15
1197,2,20171021.0,269.0,108,2.0,6.0,2,449.99,0.05,854.98,46445.65
1197,3,20171021.0,269.0,9,2.0,6.0,2,2999.99,0.05,5699.98,309643.49
1197,4,20171021.0,269.0,106,2.0,6.0,2,449.99,0.2,719.98,39112.12
1198,1,20171022.0,1289.0,105,2.0,7.0,1,533.99,0.05,507.29,27557.85
1199,1,20171023.0,318.0,32,1.0,2.0,1,469.99,0.05,446.49,24254.97
1199,2,20171023.0,318.0,94,1.0,2.0,2,249.99,0.07,464.98,25259.46
1199,3,20171023.0,318.0,109,1.0,2.0,2,416.99,0.1,750.58,40774.32
1200,1,20171023.0,48.0,42,2.0,6.0,2,2299.99,0.2,3679.98,199909.98
1201,1,20171023.0,201.0,95,2.0,6.0,1,299.99,0.07,278.99,15155.78
1201,2,20171023.0,201.0,13,2.0,6.0,1,269.99,0.05,256.49,13933.49
1201,3,20171023.0,201.0,26,2.0,6.0,1,599.99,0.2,479.99,26074.89
1201,4,20171023.0,201.0,17,2.0,6.0,2,429.0,0.05,815.1,44279.17
1201,5,20171023.0,201.0,19,2.0,6.0,2,449.0,0.2,718.4,39026.07
1202,1,20171024.0,593.0,84,2.0,6.0,2,109.99,0.05,208.98,11352.6
1203,1,20171025.0,1191.0,6,2.0,7.0,2,469.99,0.07,874.18,47488.68
1203,2,20171025.0,1191.0,55,2.0,7.0,1,2699.99,0.05,2564.99,139339.52
1204,1,20171025.0,1277.0,37,2.0,6.0,2,379.99,0.07,706.78,38394.91
1205,1,20171026.0,1091.0,105,1.0,2.0,2,533.99,0.2,854.38,46413.21
1205,2,20171026.0,1091.0,46,1.0,2.0,2,1409.99,0.2,2255.98,122553.17
1205,3,20171026.0,1091.0,71,1.0,2.0,1,416.99,0.05,396.14,21519.78
1205,4,20171026.0,1091.0,79,1.0,2.0,2,402.99,0.07,749.56,40718.87
1205,5,20171026.0,1091.0,92,1.0,2.0,1,209.99,0.1,188.99,10266.67
1206,1,20171026.0,222.0,73,2.0,6.0,1,749.99,0.07,697.49,37890.21
1206,2,20171026.0,222.0,29,2.0,6.0,1,99999.0,0.2,79999.2,4345844.54
1207,1,20171026.0,1002.0,104,2.0,6.0,1,48199.0,0.05,45789.05,2487426.04
1207,2,20171026.0,1002.0,103,2.0,6.0,1,55199.0,0.1,49679.1,2698747.56
1207,3,20171026.0,1002.0,23,2.0,6.0,1,29999.0,0.07,27899.07,1515577.92
1208,1,20171026.0,1226.0,12,2.0,7.0,1,54999.0,0.2,43999.2,2390194.94
1208,2,20171026.0,1226.0,65,2.0,7.0,2,34699.0,0.07,64540.14,3506052.75
1208,3,20171026.0,1226.0,86,2.0,7.0,2,14999.0,0.2,23998.4,1303679.48
1208,4,20171026.0,1226.0,13,2.0,7.0,2,26999.0,0.1,48598.2,2640029.18
1208,5,20171026.0,1226.0,87,2.0,7.0,1,18999.0,0.07,17669.07,959847.49
1209,1,20171026.0,1342.0,89,2.0,7.0,1,20999.0,0.07,19529.07,1060889.39
1209,2,20171026.0,1342.0,97,2.0,7.0,1,34999.0,0.05,33249.05,1806208.09
1210,1,20171026.0,730.0,26,3.0,8.0,1,59999.0,0.1,53999.1,2933425.51
1210,2,20171026.0,730.0,6,3.0,8.0,2,46999.0,0.07,87418.14,4748868.07
1210,3,20171026.0,730.0,78,3.0,8.0,2,64799.0,0.05,123118.1,6688218.42
1210,4,20171026.0,730.0,84,3.0,8.0,1,10999.0,0.1,9899.1,537754.75
1210,5,20171026.0,730.0,35,3.0,8.0,2,83299.0,0.05,158268.1,8597692.96
1211,1,20171027.0,19.0,15,2.0,7.0,2,52999.0,0.2,84798.4,4606554.36
1211,3,20171027.0,19.0,92,2.0,7.0,1,20999.0,0.2,16799.2,912593.02
1211,4,20171027.0,19.0,93,2.0,7.0,1,20999.0,0.1,18899.1,1026667.15
1211,5,20171027.0,19.0,108,2.0,7.0,2,44999.0,0.2,71998.4,3911212.28
1212,1,20171027.0,213.0,74,2.0,6.0,1,439.99,0.1,395.99,21511.66
1212,2,20171027.0,213.0,37,2.0,6.0,2,379.99,0.07,706.78,38394.91
1212,3,20171027.0,213.0,39,2.0,6.0,2,1499.99,0.05,2849.98,154821.23
1212,4,20171027.0,213.0,68,2.0,6.0,2,449.99,0.07,836.98,45467.84
1213,1,20171027.0,669.0,64,3.0,9.0,2,489.99,0.07,911.38,49509.52
1213,2,20171027.0,669.0,78,3.0,9.0,1,647.99,0.07,602.63,32737.07
1213,3,20171027.0,669.0,102,3.0,9.0,2,489.99,0.1,881.98,47912.44
1213,4,20171027.0,669.0,15,3.0,9.0,1,529.99,0.05,503.49,27351.42
1214,1,20171028.0,783.0,9,2.0,6.0,2,2999.99,0.05,5699.98,309643.49
1214,2,20171028.0,783.0,7,2.0,6.0,1,3999.99,0.2,3199.99,173835.09
1214,3,20171028.0,783.0,22,2.0,6.0,1,269.99,0.05,256.49,13933.49
1214,4,20171028.0,783.0,77,2.0,6.0,2,799.99,0.1,1439.98,78225.01
1214,5,20171028.0,783.0,67,2.0,6.0,2,250.99,0.2,401.58,21815.49
1215,1,20171028.0,807.0,73,2.0,7.0,2,749.99,0.1,1349.98,73335.88
1215,2,20171028.0,807.0,10,2.0,7.0,2,1549.0,0.07,2881.14,156513.9
1216,1,20171028.0,886.0,64,2.0,7.0,2,489.99,0.1,881.98,47912.44
1216,2,20171028.0,886.0,54,2.0,7.0,1,3199.99,0.05,3039.99,165143.23
1216,3,20171028.0,886.0,19,2.0,7.0,1,449.0,0.2,359.2,19513.04
1216,4,20171028.0,886.0,110,2.0,7.0,2,470.99,0.07,876.04,47589.72
1216,5,20171028.0,886.0,43,2.0,7.0,1,5299.99,0.1,4769.99,259123.08
1217,1,20171028.0,1155.0,73,2.0,7.0,1,749.99,0.05,712.49,38705.05
1217,2,20171028.0,1155.0,106,2.0,7.0,2,449.99,0.05,854.98,46445.65
1218,1,20171030.0,1017.0,32,1.0,2.0,1,469.99,0.07,437.09,23744.34
1218,2,20171030.0,1017.0,102,1.0,2.0,2,489.99,0.05,930.98,50574.24
1219,1,20171030.0,840.0,17,2.0,7.0,2,429.0,0.07,797.94,43346.97
1219,2,20171030.0,840.0,62,2.0,7.0,2,3499.99,0.1,6299.98,342237.7
1219,3,20171030.0,840.0,40,2.0,7.0,2,4999.99,0.2,7999.98,434587.93
1220,1,20171031.0,803.0,47,2.0,6.0,2,5299.99,0.1,9539.98,518246.17
1220,2,20171031.0,803.0,49,2.0,6.0,1,3499.99,0.2,2799.99,152105.65
1220,3,20171031.0,803.0,85,2.0,6.0,2,329.99,0.2,527.98,28681.99
1221,1,20171031.0,1290.0,100,2.0,7.0,1,489.99,0.05,465.49,25287.12
1221,2,20171031.0,1290.0,81,2.0,7.0,2,1099.99,0.05,2089.98,113535.29
1221,3,20171031.0,1290.0,42,2.0,7.0,2,2299.99,0.1,4139.98,224898.73
1221,4,20171031.0,1290.0,38,2.0,7.0,2,549.99,0.1,989.98,53779.39
1221,5,20171031.0,1290.0,97,2.0,7.0,2,349.99,0.07,650.98,35363.65
1222,1,20171101.0,482.0,97,3.0,9.0,1,349.99,0.2,279.99,15210.17
1223,1,20171102.0,1207.0,103,2.0,6.0,1,551.99,0.05,524.39,28486.78
1224,1,20171103.0,544.0,62,2.0,6.0,1,3499.99,0.07,3254.99,176822.81
1224,2,20171103.0,544.0,51,2.0,6.0,1,6499.99,0.1,5849.99,317792.57
1224,3,20171103.0,544.0,108,2.0,6.0,1,449.99,0.05,427.49,23222.82
1224,4,20171103.0,544.0,32,2.0,6.0,1,469.99,0.2,375.99,20425.24
1225,1,20171104.0,768.0,81,1.0,2.0,1,1099.99,0.1,989.99,53779.88
1225,2,20171104.0,768.0,59,1.0,2.0,2,2599.99,0.1,4679.98,254233.47
1225,3,20171104.0,768.0,6,1.0,2.0,2,469.99,0.1,845.98,45956.79
1226,1,20171104.0,226.0,77,2.0,7.0,2,799.99,0.05,1519.98,82570.84
1226,2,20171104.0,226.0,101,2.0,7.0,1,339.99,0.2,271.99,14775.58
1226,3,20171104.0,226.0,11,2.0,7.0,2,1680.99,0.07,3126.64,169850.42
1226,4,20171104.0,226.0,51,2.0,7.0,1,6499.99,0.07,6044.99,328385.66
1226,5,20171104.0,226.0,42,2.0,7.0,1,2299.99,0.1,2069.99,112449.36
1227,1,20171104.0,702.0,90,2.0,6.0,2,209.99,0.2,335.98,18251.86
1227,2,20171104.0,702.0,44,2.0,6.0,1,539.99,0.07,502.19,27280.81
1227,3,20171104.0,702.0,26,2.0,6.0,1,599.99,0.05,569.99,30963.94
1227,4,20171104.0,702.0,8,2.0,6.0,1,1799.99,0.07,1673.99,90937.2
1227,5,20171104.0,702.0,42,2.0,6.0,2,2299.99,0.2,3679.98,199909.98
1228,1,20171104.0,1041.0,92,2.0,6.0,1,209.99,0.2,167.99,9125.93
1228,2,20171104.0,1041.0,55,2.0,6.0,2,2699.99,0.2,4319.98,234677.08
1228,3,20171104.0,1041.0,20,2.0,6.0,2,599.99,0.05,1139.98,61927.87
1229,1,20171105.0,89.0,36,1.0,3.0,2,832.99,0.07,1549.36,84166.89
1229,2,20171105.0,89.0,61,1.0,3.0,2,4999.99,0.1,8999.98,488911.42
1230,1,20171105.0,1107.0,32,2.0,6.0,2,469.99,0.1,845.98,45956.79
1230,2,20171105.0,1107.0,38,2.0,6.0,2,549.99,0.07,1022.98,55572.03
1231,1,20171105.0,1180.0,75,2.0,6.0,2,599.99,0.05,1139.98,61927.87
1231,2,20171105.0,1180.0,70,2.0,6.0,1,659.99,0.07,613.79,33343.32
1232,1,20171106.0,665.0,4,1.0,3.0,2,2899.99,0.07,5393.98,293020.49
1232,2,20171106.0,665.0,110,1.0,3.0,2,470.99,0.05,894.88,48613.16
1232,3,20171106.0,665.0,6,1.0,3.0,2,469.99,0.2,751.98,40850.48
1233,1,20171106.0,462.0,87,2.0,6.0,2,189.99,0.2,303.98,16513.51
1233,2,20171106.0,462.0,61,2.0,6.0,2,4999.99,0.1,8999.98,488911.42
1233,3,20171106.0,462.0,55,2.0,6.0,1,2699.99,0.2,2159.99,117338.54
1234,1,,,56,,,2,5499.99,0.07,10229.98,555729.42
1234,2,,,71,,,2,416.99,0.07,775.6,42133.46
1235,1,20171107.0,210.0,7,2.0,6.0,1,3999.99,0.1,3599.99,195564.47
1236,1,20171108.0,243.0,60,2.0,7.0,1,1559.99,0.07,1450.79,78812.17
1236,2,20171108.0,243.0,32,2.0,7.0,2,469.99,0.05,892.98,48509.94
1236,3,20171108.0,243.0,91,2.0,7.0,1,349.99,0.1,314.99,17111.45
1237,1,20171109.0,571.0,23,1.0,2.0,1,299.99,0.1,269.99,14666.88
1237,2,20171109.0,571.0,87,1.0,2.0,2,189.99,0.1,341.98,18577.69
1237,3,20171109.0,571.0,95,1.0,2.0,2,299.99,0.2,479.98,26074.46
1237,4,20171109.0,571.0,55,1.0,2.0,2,2699.99,0.07,5021.98,272812.11
1237,5,20171109.0,571.0,25,1.0,2.0,1,499.99,0.07,464.99,25259.97
1238,1,20171109.0,998.0,40,2.0,6.0,1,4999.99,0.1,4499.99,244455.71
1238,2,20171109.0,998.0,14,2.0,6.0,1,269.99,0.1,242.99,13200.15
1238,3,20171109.0,998.0,99,2.0,6.0,2,299.99,0.2,479.98,26074.46
1238,4,20171109.0,998.0,101,2.0,6.0,1,339.99,0.1,305.99,16622.53
1239,1,20171109.0,1197.0,15,2.0,7.0,2,529.99,0.2,847.98,46065.54
1239,2,20171109.0,1197.0,91,2.0,7.0,1,349.99,0.1,314.99,17111.45
1239,3,20171109.0,1197.0,34,2.0,7.0,2,469.99,0.1,845.98,45956.79
1239,4,20171109.0,1197.0,36,2.0,7.0,1,832.99,0.05,791.34,42988.46
1240,1,20171110.0,903.0,107,2.0,7.0,2,416.99,0.1,750.58,40774.32
1240,2,20171110.0,903.0,23,2.0,7.0,2,299.99,0.05,569.98,30963.42
1240,3,20171110.0,903.0,15,2.0,7.0,2,529.99,0.2,847.98,46065.54
1240,4,20171110.0,903.0,77,2.0,7.0,2,799.99,0.05,1519.98,82570.84
1240,5,20171110.0,903.0,57,2.0,7.0,1,1999.99,0.05,1899.99,103214.32
1241,1,20171110.0,1170.0,74,2.0,7.0,1,439.99,0.05,417.99,22706.75
1241,2,20171110.0,1170.0,71,2.0,7.0,2,416.99,0.05,792.28,43039.56
1242,1,20171111.0,303.0,94,2.0,6.0,1,249.99,0.05,237.49,12901.34
1242,2,20171111.0,303.0,27,2.0,6.0,1,999.99,0.07,929.99,50520.44
1242,3,20171111.0,303.0,10,2.0,6.0,1,1549.0,0.07,1440.57,78256.95
1242,4,20171111.0,303.0,70,2.0,6.0,1,659.99,0.2,527.99,28682.43
1243,1,20171111.0,346.0,44,2.0,6.0,1,539.99,0.07,502.19,27280.81
1244,1,20171112.0,333.0,45,2.0,6.0,1,869.99,0.2,695.99,37808.79
1244,2,20171112.0,333.0,38,2.0,6.0,2,549.99,0.07,1022.98,55572.03
1244,3,20171112.0,333.0,33,2.0,6.0,1,469.99,0.07,437.09,23744.34
1244,4,20171112.0,333.0,37,2.0,6.0,2,379.99,0.1,683.98,37156.36
1245,1,20171113.0,1166.0,13,2.0,7.0,1,269.99,0.1,242.99,13200.15
1246,1,20171113.0,1329.0,78,2.0,7.0,2,647.99,0.2,1036.78,56321.84
1246,2,20171113.0,1329.0,46,2.0,7.0,1,1409.99,0.05,1339.49,72765.95
1246,3,20171113.0,1329.0,45,2.0,7.0,2,869.99,0.07,1618.18,87905.44
1247,1,20171116.0,426.0,15,1.0,2.0,2,529.99,0.1,953.98,51823.74
1247,2,20171116.0,426.0,28,1.0,2.0,2,2499.99,0.1,4499.98,244455.22
1247,3,20171116.0,426.0,26,1.0,2.0,1,599.99,0.05,569.99,30963.94
1248,1,20171116.0,1367.0,94,1.0,3.0,2,249.99,0.05,474.98,25802.68
1248,2,20171116.0,1367.0,33,1.0,3.0,2,469.99,0.1,845.98,45956.79
1248,3,20171116.0,1367.0,92,1.0,3.0,1,209.99,0.1,188.99,10266.67
1248,4,20171116.0,1367.0,12,1.0,3.0,1,549.99,0.05,522.49,28383.56
1249,1,20171117.0,545.0,62,2.0,6.0,1,3499.99,0.05,3324.99,180625.45
1249,2,20171117.0,545.0,104,2.0,6.0,1,481.99,0.05,457.89,24874.26
1249,3,20171117.0,545.0,61,2.0,6.0,1,4999.99,0.2,3999.99,217293.97
1250,1,20171117.0,1188.0,78,2.0,6.0,2,647.99,0.05,1231.18,66882.18
1250,2,20171117.0,1188.0,66,2.0,6.0,2,250.99,0.1,451.78,24542.42
1250,3,20171117.0,1188.0,20,2.0,6.0,2,599.99,0.05,1139.98,61927.87
1250,4,20171117.0,1188.0,6,2.0,6.0,2,469.99,0.1,845.98,45956.79
1251,1,20171117.0,289.0,40,3.0,9.0,2,4999.99,0.1,8999.98,488911.42
1251,2,20171117.0,289.0,56,3.0,9.0,1,5499.99,0.07,5114.99,277864.71
1251,3,20171117.0,289.0,7,3.0,9.0,1,3999.99,0.07,3719.99,202083.29
1252,1,20171118.0,110.0,79,1.0,3.0,1,402.99,0.2,322.39,17513.49
1252,2,20171118.0,110.0,84,1.0,3.0,1,109.99,0.2,87.99,4780.04
1252,3,20171118.0,110.0,57,1.0,3.0,2,1999.99,0.05,3799.98,206428.65
1253,1,20171118.0,44.0,25,2.0,6.0,2,499.99,0.1,899.98,48890.26
1253,2,20171118.0,44.0,21,2.0,6.0,1,269.99,0.07,251.09,13640.15
1253,3,20171118.0,44.0,88,2.0,6.0,1,189.99,0.2,151.99,8256.75
1254,1,20171118.0,1098.0,80,2.0,7.0,1,761.99,0.2,609.59,33115.23
1254,2,20171118.0,1098.0,91,2.0,7.0,1,349.99,0.2,279.99,15210.17
1255,1,20171119.0,375.0,43,2.0,6.0,2,5299.99,0.2,8479.98,460663.26
1255,2,20171119.0,375.0,53,2.0,6.0,1,749.99,0.05,712.49,38705.05
1255,3,20171119.0,375.0,14,2.0,6.0,2,269.99,0.2,431.98,23466.93
1255,4,20171119.0,375.0,26,2.0,6.0,2,599.99,0.05,1139.98,61927.87
1255,5,20171119.0,375.0,82,2.0,6.0,1,659.99,0.05,626.99,34060.38
1256,1,20171119.0,458.0,44,2.0,6.0,2,539.99,0.2,863.98,46934.72
1256,2,20171119.0,458.0,100,2.0,6.0,1,489.99,0.1,440.99,23956.22
1257,1,20171119.0,1136.0,30,2.0,7.0,2,999.99,0.05,1899.98,103213.81
1257,2,20171119.0,1136.0,61,2.0,7.0,1,4999.99,0.05,4749.99,258036.58
1257,3,20171119.0,1136.0,17,2.0,7.0,2,429.0,0.1,772.2,41948.68
1257,4,20171119.0,1136.0,41,2.0,7.0,1,1469.99,0.05,1396.49,75862.39
1257,5,20171119.0,1136.0,4,2.0,7.0,1,2899.99,0.1,2609.99,141784.11
1258,1,20171120.0,1099.0,94,2.0,7.0,2,249.99,0.1,449.98,24444.64
1258,2,20171120.0,1099.0,99,2.0,7.0,2,299.99,0.05,569.98,30963.42
1259,1,,,60,,,1,1559.99,0.1,1403.99,76269.85
1259,2,,,19,,,1,449.0,0.2,359.2,19513.04
1260,1,20171122.0,1117.0,8,2.0,6.0,1,1799.99,0.1,1619.99,88003.74
1260,2,20171122.0,1117.0,66,2.0,6.0,1,250.99,0.1,225.89,12271.21
1261,1,20171123.0,435.0,73,2.0,7.0,1,749.99,0.2,599.99,32593.73
1261,2,20171123.0,435.0,88,2.0,7.0,2,189.99,0.2,303.98,16513.51
1261,3,20171123.0,435.0,100,2.0,7.0,1,489.99,0.05,465.49,25287.12
1261,4,20171123.0,435.0,42,2.0,7.0,1,2299.99,0.1,2069.99,112449.36
1262,1,20171123.0,509.0,37,2.0,6.0,1,379.99,0.07,353.39,19197.46
1262,2,20171123.0,509.0,52,2.0,6.0,1,875.99,0.05,832.19,45207.58
1262,3,20171123.0,509.0,43,2.0,6.0,2,5299.99,0.07,9857.98,535521.04
1262,4,20171123.0,509.0,77,2.0,6.0,1,799.99,0.07,743.99,40416.25
1263,1,20171123.0,1408.0,45,2.0,6.0,1,869.99,0.2,695.99,37808.79
1263,2,20171123.0,1408.0,62,2.0,6.0,1,3499.99,0.05,3324.99,180625.45
1263,3,20171123.0,1408.0,19,2.0,6.0,2,449.0,0.1,808.2,43904.33
1264,1,20171124.0,113.0,101,2.0,6.0,1,339.99,0.07,316.19,17176.62
1264,2,20171124.0,113.0,77,2.0,6.0,2,799.99,0.07,1487.98,80832.51
1264,3,20171124.0,113.0,29,2.0,6.0,2,999.99,0.2,1599.98,86916.89
1264,4,20171124.0,113.0,52,2.0,6.0,1,875.99,0.05,832.19,45207.58
1265,1,20171124.0,950.0,41,2.0,7.0,2,1469.99,0.1,2645.98,143739.27
1265,2,20171124.0,950.0,72,2.0,7.0,2,619.99,0.07,1153.18,62644.97
1266,1,20171125.0,387.0,90,2.0,6.0,1,209.99,0.2,167.99,9125.93
1266,2,20171125.0,387.0,48,2.0,6.0,1,1499.99,0.2,1199.99,65187.89
1267,1,20171125.0,467.0,45,2.0,6.0,1,869.99,0.1,782.99,42534.89
1267,2,20171125.0,467.0,27,2.0,6.0,1,999.99,0.07,929.99,50520.44
1267,3,20171125.0,467.0,108,2.0,6.0,1,449.99,0.2,359.99,19556.06
1267,4,20171125.0,467.0,95,2.0,6.0,1,299.99,0.05,284.99,15481.71
1268,1,20171126.0,774.0,68,1.0,3.0,2,449.99,0.07,836.98,45467.84
1268,2,20171126.0,774.0,87,1.0,3.0,2,189.99,0.07,353.38,19196.95
1268,3,20171126.0,774.0,59,1.0,3.0,2,2599.99,0.2,4159.98,225985.31
1268,4,20171126.0,774.0,100,1.0,3.0,1,489.99,0.07,455.69,24754.76
1269,1,20171126.0,1236.0,4,2.0,6.0,2,2899.99,0.2,4639.98,252060.63
1269,2,20171126.0,1236.0,7,2.0,6.0,1,3999.99,0.2,3199.99,173835.09
1269,3,20171126.0,1236.0,111,2.0,6.0,1,470.99,0.1,423.89,23027.29
1270,1,20171126.0,1388.0,54,2.0,6.0,1,3199.99,0.2,2559.99,139067.98
1271,1,20171127.0,734.0,25,2.0,6.0,2,499.99,0.1,899.98,48890.26
1271,2,20171127.0,734.0,50,2.0,6.0,2,5999.99,0.07,11159.98,606250.37
1271,3,20171127.0,734.0,87,2.0,6.0,2,189.99,0.07,353.38,19196.95
1271,4,20171127.0,734.0,32,2.0,6.0,2,469.99,0.07,874.18,47488.68
1272,1,20171127.0,935.0,16,2.0,6.0,2,599.99,0.2,959.98,52149.79
1272,2,20171127.0,935.0,71,2.0,6.0,2,416.99,0.1,750.58,40774.32
1272,3,20171127.0,935.0,86,2.0,6.0,1,149.99,0.07,139.49,7577.64
1273,1,20171127.0,1268.0,95,2.0,6.0,2,299.99,0.07,557.98,30311.56
1273,2,20171127.0,1268.0,20,2.0,6.0,1,599.99,0.07,557.99,30312.06
1273,3,20171127.0,1268.0,58,2.0,6.0,1,4999.99,0.2,3999.99,217293.97
1274,1,20171128.0,1364.0,81,2.0,7.0,1,1099.99,0.1,989.99,53779.88
1275,1,20171129.0,165.0,58,1.0,2.0,1,4999.99,0.07,4649.99,252604.23
1275,2,20171129.0,165.0,30,1.0,2.0,1,999.99,0.1,899.99,48890.75
1276,1,20171130.0,893.0,18,2.0,6.0,2,449.0,0.2,718.4,39026.07
1276,2,20171130.0,893.0,58,2.0,6.0,1,4999.99,0.2,3999.99,217293.97
1276,3,20171130.0,893.0,42,2.0,6.0,1,2299.99,0.05,2184.99,118696.55
1276,4,20171130.0,893.0,24,2.0,6.0,2,549.99,0.2,879.98,47803.9
1276,5,20171130.0,893.0,78,2.0,6.0,2,647.99,0.2,1036.78,56321.84
1277,1,20171201.0,227.0,56,2.0,6.0,2,5499.99,0.2,8799.98,478046.81
1277,2,20171201.0,227.0,93,2.0,6.0,2,209.99,0.05,398.98,21674.08
1277,3,20171201.0,227.0,9,2.0,6.0,2,2999.99,0.1,5399.98,293346.46
1277,4,20171201.0,227.0,4,2.0,6.0,1,2899.99,0.1,2609.99,141784.11
1277,5,20171201.0,227.0,11,2.0,6.0,1,1680.99,0.2,1344.79,73053.94
1278,1,20171201.0,980.0,103,2.0,7.0,2,551.99,0.1,993.58,53974.95
1278,2,20171201.0,980.0,32,2.0,7.0,1,469.99,0.1,422.99,22978.39
1279,1,20171201.0,1014.0,9,2.0,6.0,2,2999.99,0.05,5699.98,309643.49
1280,1,20171201.0,123.0,72,3.0,9.0,2,619.99,0.07,1153.18,62644.97
1280,2,20171201.0,123.0,74,3.0,9.0,1,439.99,0.05,417.99,22706.75
1280,3,20171201.0,123.0,52,3.0,9.0,1,875.99,0.07,814.67,44255.85
1280,4,20171201.0,123.0,63,3.0,9.0,1,3499.99,0.2,2799.99,152105.65
1281,1,20171202.0,1060.0,36,2.0,6.0,1,832.99,0.05,791.34,42988.46
1281,2,20171202.0,1060.0,49,2.0,6.0,2,3499.99,0.05,6649.98,361250.91
1281,3,20171202.0,1060.0,75,2.0,6.0,1,599.99,0.05,569.99,30963.94
1282,1,20171203.0,320.0,111,2.0,6.0,1,470.99,0.05,447.44,24306.58
1282,2,20171203.0,320.0,50,2.0,6.0,2,5999.99,0.2,9599.98,521505.69
1283,1,20171204.0,85.0,61,2.0,7.0,2,4999.99,0.05,9499.98,516073.17
1283,2,20171204.0,85.0,81,2.0,7.0,1,1099.99,0.2,879.99,47804.33
1283,3,20171204.0,85.0,7,2.0,7.0,1,3999.99,0.1,3599.99,195564.47
1283,4,20171204.0,85.0,32,2.0,7.0,1,469.99,0.1,422.99,22978.39
1283,5,20171204.0,85.0,11,2.0,7.0,1,1680.99,0.2,1344.79,73053.94
1284,1,20171204.0,128.0,101,2.0,7.0,1,339.99,0.07,316.19,17176.62
1284,2,20171204.0,128.0,8,2.0,7.0,1,1799.99,0.05,1709.99,92892.84
1284,3,20171204.0,128.0,4,2.0,7.0,2,2899.99,0.05,5509.98,299322.0
1285,1,20171204.0,262.0,78,2.0,7.0,2,647.99,0.07,1205.26,65474.14
1285,2,20171204.0,262.0,93,2.0,7.0,1,209.99,0.1,188.99,10266.67
1285,3,20171204.0,262.0,69,2.0,7.0,2,416.99,0.2,667.18,36243.84
1285,4,20171204.0,262.0,6,2.0,7.0,1,469.99,0.1,422.99,22978.39
1286,1,20171204.0,1033.0,109,2.0,7.0,2,416.99,0.2,667.18,36243.84
1286,2,20171204.0,1033.0,81,2.0,7.0,2,1099.99,0.07,2045.98,111145.08
1286,3,20171204.0,1033.0,87,2.0,7.0,1,189.99,0.07,176.69,9598.47
1287,1,20171207.0,279.0,27,1.0,3.0,2,999.99,0.2,1599.98,86916.89
1287,2,20171207.0,279.0,62,1.0,3.0,2,3499.99,0.1,6299.98,342237.7
1287,3,20171207.0,279.0,103,1.0,3.0,1,551.99,0.1,496.79,26987.48
1287,4,20171207.0,279.0,100,1.0,3.0,2,489.99,0.05,930.98,50574.24
1288,1,20171207.0,778.0,73,3.0,9.0,1,749.99,0.2,599.99,32593.73
1288,2,20171207.0,778.0,64,3.0,9.0,2,489.99,0.2,783.98,42588.83
1288,3,20171207.0,778.0,62,3.0,9.0,2,3499.99,0.1,6299.98,342237.7
1288,4,20171207.0,778.0,17,3.0,9.0,2,429.0,0.07,797.94,43346.97
1289,1,20171208.0,1292.0,89,1.0,3.0,1,209.99,0.05,199.49,10837.04
1289,2,20171208.0,1292.0,3,1.0,3.0,1,999.99,0.1,899.99,48890.75
1290,1,20171208.0,967.0,75,2.0,6.0,2,599.99,0.05,1139.98,61927.87
1290,2,20171208.0,967.0,36,2.0,6.0,1,832.99,0.05,791.34,42988.46
1290,3,20171208.0,967.0,92,2.0,6.0,2,209.99,0.1,377.98,20533.34
1291,1,20171209.0,1284.0,57,2.0,6.0,1,1999.99,0.1,1799.99,97781.99
1291,2,20171209.0,1284.0,58,2.0,6.0,2,4999.99,0.05,9499.98,516073.17
1292,1,20171210.0,285.0,70,2.0,6.0,1,659.99,0.07,613.79,33343.32
1293,1,20171210.0,1401.0,88,2.0,7.0,2,189.99,0.1,341.98,18577.69
