order_id,order_status,order_status_label,order_date,required_date,shipped_date,latency_days,is_late_delivery,delivery_status,is_local_customer,customer_state,store_state
866,4,Completed,2017-04-29,2017-04-30,2017-05-01,2.0,True,Late,True,Ny,Ny
867,4,Completed,2017-05-01,2017-05-03,2017-05-02,1.0,False,On-Time,True,Ca,Ca
868,4,Completed,2017-05-01,2017-05-04,2017-05-02,1.0,False,On-Time,True,Ca,Ca
869,4,Completed,2017-05-01,2017-05-04,2017-05-02,1.0,False,On-Time,True,Ny,Ny
870,4,Completed,2017-05-01,2017-05-04,2017-05-02,1.0,False,On-Time,True,Ny,Ny
871,4,Completed,2017-05-02,2017-05-04,2017-05-03,1.0,False,On-Time,True,Ny,Ny
872,4,Completed,2017-05-03,2017-05-06,2017-05-06,3.0,False,On-Time,True,Ca,Ca
873,4,Completed,2017-05-03,2017-05-05,2017-05-05,2.0,False,On-Time,True,Ny,Ny
874,4,Completed,2017-05-04,2017-05-05,2017-05-06,2.0,True,Late,True,Ny,Ny
875,4,Completed,2017-05-05,2017-05-06,2017-05-08,3.0,True,Late,True,Ca,Ca
876,4,Completed,2017-05-05,2017-05-08,2017-05-06,1.0,False,On-Time,True,Ny,Ny
877,4,Completed,2017-05-06,2017-05-07,2017-05-08,2.0,True,Late,True,Ny,Ny
878,4,Completed,2017-05-07,2017-05-10,2017-05-09,2.0,False,On-Time,True,Ca,Ca
879,4,Completed,2017-05-08,2017-05-09,2017-05-09,1.0,False,On-Time,True,Ny,Ny
880,4,Completed,2017-05-08,2017-05-11,2017-05-10,2.0,False,On-Time,True,Ny,Ny
881,4,Completed,2017-05-08,2017-05-11,2017-05-11,3.0,False,On-Time,True,Tx,Tx
882,4,Completed,2017-05-09,2017-05-12,2017-05-10,1.0,False,On-Time,True,Ny,Ny
883,4,Completed,2017-05-11,2017-05-13,2017-05-14,3.0,True,Late,True,Ny,Ny
884,4,Completed,2017-05-11,2017-05-13,2017-05-12,1.0,False,On-Time,True,Ny,Ny
886,4,Completed,2017-05-13,2017-05-14,2017-05-15,2.0,True,Late,True,Ca,Ca
887,4,Completed,2017-05-13,2017-05-15,2017-05-15,2.0,False,On-Time,True,Ny,Ny
888,4,Completed,2017-05-14,2017-05-16,2017-05-16,2.0,False,On-Time,True,Ny,Ny
889,4,Completed,2017-05-14,2017-05-17,2017-05-15,1.0,False,On-Time,True,Tx,Tx
890,4,Completed,2017-05-15,2017-05-18,2017-05-18,3.0,False,On-Time,True,Ny,Ny
891,4,Completed,2017-05-15,2017-05-18,2017-05-16,1.0,False,On-Time,True,Ny,Ny
892,4,Completed,2017-05-15,2017-05-18,2017-05-17,2.0,False,On-Time,True,Ny,Ny
893,4,Completed,2017-05-16,2017-05-19,2017-05-19,3.0,False,On-Time,True,Ny,Ny
894,4,Completed,2017-05-16,2017-05-19,2017-05-19,3.0,False,On-Time,True,Ny,Ny
895,4,Completed,2017-05-18,2017-05-21,2017-05-19,1.0,False,On-Time,True,Ny,Ny
896,4,Completed,2017-05-19,2017-05-22,2017-05-21,2.0,False,On-Time,True,Tx,Tx
897,4,Completed,2017-05-20,2017-05-21,2017-05-21,1.0,False,On-Time,True,Ca,Ca
898,4,Completed,2017-05-20,2017-05-21,2017-05-22,2.0,True,Late,True,Ny,Ny
899,4,Completed,2017-05-20,2017-05-21,2017-05-21,1.0,False,On-Time,True,Ny,Ny
900,4,Completed,2017-05-20,2017-05-21,2017-05-22,2.0,True,Late,True,Ny,Ny
901,4,Completed,2017-05-21,2017-05-22,2017-05-24,3.0,True,Late,True,Ny,Ny
902,4,Completed,2017-05-21,2017-05-24,2017-05-22,1.0,False,On-Time,True,Ny,Ny
903,4,Completed,2017-05-22,2017-05-23,2017-05-24,2.0,True,Late,True,Ny,Ny
904,4,Completed,2017-05-23,2017-05-26,2017-05-24,1.0,False,On-Time,True,Ca,Ca
905,4,Completed,2017-05-23,2017-05-26,2017-05-24,1.0,False,On-Time,True,Ny,Ny
906,4,Completed,2017-05-23,2017-05-26,2017-05-26,3.0,False,On-Time,True,Ny,Ny
907,4,Completed,2017-05-24,2017-05-26,2017-05-27,3.0,True,Late,True,Ca,Ca
908,4,Completed,2017-05-25,2017-05-28,2017-05-27,2.0,False,On-Time,True,Ny,Ny
909,4,Completed,2017-05-26,2017-05-27,2017-05-28,2.0,True,Late,True,Ca,Ca
910,4,Completed,2017-05-26,2017-05-28,2017-05-28,2.0,False,On-Time,True,Ny,Ny
911,4,Completed,2017-05-26,2017-05-29,2017-05-29,3.0,False,On-Time,True,Ny,Ny
912,4,Completed,2017-05-27,2017-05-29,2017-05-29,2.0,False,On-Time,True,Ca,Ca
913,4,Completed,2017-05-27,2017-05-29,2017-05-29,2.0,False,On-Time,True,Ny,Ny
914,4,Completed,2017-05-28,2017-05-31,2017-05-31,3.0,False,On-Time,True,Ca,Ca
915,4,Completed,2017-05-28,2017-05-30,2017-05-30,2.0,False,On-Time,True,Ny,Ny
916,4,Completed,2017-05-28,2017-05-29,2017-05-29,1.0,False,On-Time,True,Ny,Ny
917,4,Completed,2017-05-29,2017-05-31,2017-06-01,3.0,True,Late,True,Ca,Ca
918,4,Completed,2017-05-30,2017-05-31,2017-05-31,1.0,False,On-Time,True,Ca,Ca
919,4,Completed,2017-05-30,2017-05-31,2017-05-31,1.0,False,On-Time,True,Ny,Ny
920,4,Completed,2017-05-30,2017-06-01,2017-06-02,3.0,True,Late,True,Ny,Ny
921,4,Completed,2017-05-31,2017-06-02,2017-06-02,2.0,False,On-Time,True,Ny,Ny
922,4,Completed,2017-05-31,2017-06-01,2017-06-03,3.0,True,Late,True,Ny,Ny
923,4,Completed,2017-05-31,2017-06-03,2017-06-02,2.0,False,On-Time,True,Ny,Ny
925,4,Completed,2017-06-02,2017-06-05,2017-06-03,1.0,False,On-Time,True,Ny,Ny
926,4,Completed,2017-06-03,2017-06-05,2017-06-06,3.0,True,Late,True,Ca,Ca
927,4,Completed,2017-06-03,2017-06-05,2017-06-06,3.0,True,Late,True,Ca,Ca
928,4,Completed,2017-06-05,2017-06-06,2017-06-06,1.0,False,On-Time,True,Ca,Ca
929,4,Completed,2017-06-05,2017-06-06,2017-06-08,3.0,True,Late,True,Ny,Ny
930,4,Completed,2017-06-05,2017-06-06,2017-06-06,1.0,False,On-Time,True,Tx,Tx
931,4,Completed,2017-06-07,2017-06-08,2017-06-08,1.0,False,On-Time,True,Ny,Ny
932,4,Completed,2017-06-07,2017-06-08,2017-06-09,2.0,True,Late,True,Ny,Ny
933,4,Completed,2017-06-07,2017-06-10,2017-06-08,1.0,False,On-Time,True,Ny,Ny
934,4,Completed,2017-06-09,2017-06-10,2017-06-12,3.0,True,Late,True,Ny,Ny
936,4,Completed,2017-06-10,2017-06-13,2017-06-12,2.0,False,On-Time,True,Ny,Ny
937,4,Completed,2017-06-11,2017-06-14,2017-06-13,2.0,False,On-Time,True,Ny,Ny
938,4,Completed,2017-06-11,2017-06-12,2017-06-12,1.0,False,On-Time,True,Ny,Ny
939,4,Completed,2017-06-11,2017-06-12,2017-06-14,3.0,True,Late,True,Ny,Ny
940,4,Completed,2017-06-12,2017-06-14,2017-06-13,1.0,False,On-Time,True,Ca,Ca
941,4,Completed,2017-06-12,2017-06-14,2017-06-14,2.0,False,On-Time,True,Ca,Ca
942,4,Completed,2017-06-13,2017-06-16,2017-06-15,2.0,False,On-Time,True,Ny,Ny
943,4,Completed,2017-06-13,2017-06-15,2017-06-15,2.0,False,On-Time,True,Ny,Ny
944,4,Completed,2017-06-14,2017-06-15,2017-06-17,3.0,True,Late,True,Ca,Ca
945,4,Completed,2017-06-14,2017-06-15,2017-06-16,2.0,True,Late,True,Ny,Ny
946,4,Completed,2017-06-14,2017-06-16,2017-06-15,1.0,False,On-Time,True,Ny,Ny
947,4,Completed,2017-06-15,2017-06-18,2017-06-17,2.0,False,On-Time,True,Ca,Ca
948,4,Completed,2017-06-15,2017-06-17,2017-06-17,2.0,False,On-Time,True,Ny,Ny
949,4,Completed,2017-06-16,2017-06-18,2017-06-17,1.0,False,On-Time,True,Ca,Ca
950,4,Completed,2017-06-16,2017-06-19,2017-06-18,2.0,False,On-Time,True,Ny,Ny
951,4,Completed,2017-06-16,2017-06-19,2017-06-19,3.0,False,On-Time,True,Ny,Ny
952,4,Completed,2017-06-16,2017-06-18,2017-06-18,2.0,False,On-Time,True,Ny,Ny
953,4,Completed,2017-06-16,2017-06-18,2017-06-17,1.0,False,On-Time,True,Ny,Ny
954,4,Completed,2017-06-17,2017-06-20,2017-06-20,3.0,False,On-Time,True,Ny,Ny
955,4,Completed,2017-06-17,2017-06-19,2017-06-18,1.0,False,On-Time,True,Ny,Ny
956,4,Completed,2017-06-17,2017-06-19,2017-06-20,3.0,True,Late,True,Ny,Ny
957,4,Completed,2017-06-17,2017-06-20,2017-06-20,3.0,False,On-Time,True,Tx,Tx
958,4,Completed,2017-06-18,2017-06-20,2017-06-19,1.0,False,On-Time,True,Ca,Ca
959,4,Completed,2017-06-18,2017-06-21,2017-06-21,3.0,False,On-Time,True,Ny,Ny
960,4,Completed,2017-06-18,2017-06-19,2017-06-19,1.0,False,On-Time,True,Ny,Ny
961,4,Completed,2017-06-19,2017-06-21,2017-06-22,3.0,True,Late,True,Ca,Ca
962,4,Completed,2017-06-19,2017-06-22,2017-06-20,1.0,False,On-Time,True,Ny,Ny
963,4,Completed,2017-06-19,2017-06-21,2017-06-21,2.0,False,On-Time,True,Ny,Ny
964,4,Completed,2017-06-20,2017-06-22,2017-06-22,2.0,False,On-Time,True,Ny,Ny
965,4,Completed,2017-06-20,2017-06-22,2017-06-23,3.0,True,Late,True,Ny,Ny
966,4,Completed,2017-06-20,2017-06-22,2017-06-22,2.0,False,On-Time,True,Tx,Tx
967,4,Completed,2017-06-21,2017-06-24,2017-06-24,3.0,False,On-Time,True,Ny,Ny
968,4,Completed,2017-06-21,2017-06-23,2017-06-23,2.0,False,On-Time,True,Ny,Ny
969,4,Completed,2017-06-21,2017-06-24,2017-06-22,1.0,False,On-Time,True,Tx,Tx
970,4,Completed,2017-06-22,2017-06-25,2017-06-23,1.0,False,On-Time,True,Ny,Ny
971,4,Completed,2017-06-22,2017-06-23,2017-06-24,2.0,True,Late,True,Tx,Tx
972,4,Completed,2017-06-23,2017-06-24,2017-06-25,2.0,True,Late,True,Ny,Ny
973,4,Completed,2017-06-24,2017-06-27,2017-06-27,3.0,False,On-Time,True,Ny,Ny
974,4,Completed,2017-06-24,2017-06-27,2017-06-27,3.0,False,On-Time,True,Tx,Tx
975,4,Completed,2017-06-25,2017-06-27,2017-06-28,3.0,True,Late,True,Ny,Ny
976,4,Completed,2017-06-25,2017-06-28,2017-06-27,2.0,False,On-Time,True,Tx,Tx
977,4,Completed,2017-06-26,2017-06-28,2017-06-27,1.0,False,On-Time,True,Ny,Ny
978,4,Completed,2017-06-26,2017-06-28,2017-06-27,1.0,False,On-Time,True,Ny,Ny
979,4,Completed,2017-06-26,2017-06-29,2017-06-27,1.0,False,On-Time,True,Ny,Ny
980,4,Completed,2017-06-26,2017-06-28,2017-06-27,1.0,False,On-Time,True,Tx,Tx
981,4,Completed,2017-06-26,2017-06-29,2017-06-28,2.0,False,On-Time,True,Tx,Tx
982,4,Completed,2017-06-26,2017-06-29,2017-06-28,2.0,False,On-Time,True,Tx,Tx
983,4,Completed,2017-06-27,2017-06-28,2017-06-29,2.0,True,Late,True,Ny,Ny
984,4,Completed,2017-06-27,2017-06-28,2017-06-29,2.0,True,Late,True,Ny,Ny
985,4,Completed,2017-06-30,2017-07-02,2017-07-01,1.0,False,On-Time,True,Ny,Ny
986,4,Completed,2017-06-30,2017-07-03,2017-07-01,1.0,False,On-Time,True,Ny,Ny
987,4,Completed,2017-07-02,2017-07-04,2017-07-04,2.0,False,On-Time,True,Ca,Ca
988,4,Completed,2017-07-02,2017-07-04,2017-07-05,3.0,True,Late,True,Ny,Ny
989,4,Completed,2017-07-02,2017-07-04,2017-07-03,1.0,False,On-Time,True,Ny,Ny
990,4,Completed,2017-07-04,2017-07-07,2017-07-07,3.0,False,On-Time,True,Ny,Ny
991,4,Completed,2017-07-06,2017-07-07,2017-07-09,3.0,True,Late,True,Ca,Ca
992,4,Completed,2017-07-07,2017-07-10,2017-07-09,2.0,False,On-Time,True,Ny,Ny
993,4,Completed,2017-07-09,2017-07-11,2017-07-11,2.0,False,On-Time,True,Ca,Ca
994,4,Completed,2017-07-09,2017-07-11,2017-07-11,2.0,False,On-Time,True,Ny,Ny
995,4,Completed,2017-07-11,2017-07-13,2017-07-14,3.0,True,Late,True,Ca,Ca
996,4,Completed,2017-07-11,2017-07-12,2017-07-12,1.0,False,On-Time,True,Ca,Ca
997,4,Completed,2017-07-11,2017-07-13,2017-07-14,3.0,True,Late,True,Ny,Ny
998,4,Completed,2017-07-12,2017-07-13,2017-07-14,2.0,True,Late,True,Ny,Ny
999,4,Completed,2017-07-12,2017-07-13,2017-07-14,2.0,True,Late,True,Ny,Ny
1000,4,Completed,2017-07-12,2017-07-14,2017-07-15,3.0,True,Late,True,Ny,Ny
1001,4,Completed,2017-07-13,2017-07-16,2017-07-15,2.0,False,On-Time,True,Ny,Ny
1002,4,Completed,2017-07-14,2017-07-16,2017-07-16,2.0,False,On-Time,True,Ca,Ca
1003,4,Completed,2017-07-14,2017-07-16,2017-07-16,2.0,False,On-Time,True,Ny,Ny
1004,4,Completed,2017-07-14,2017-07-17,2017-07-16,2.0,False,On-Time,True,Ny,Ny
1005,4,Completed,2017-07-15,2017-07-17,2017-07-16,1.0,False,On-Time,True,Ny,Ny
1006,4,Completed,2017-07-15,2017-07-18,2017-07-17,2.0,False,On-Time,True,Ny,Ny
1007,4,Completed,2017-07-16,2017-07-17,2017-07-17,1.0,False,On-Time,True,Ny,Ny
1008,4,Completed,2017-07-16,2017-07-18,2017-07-18,2.0,False,On-Time,True,Ny,Ny
1009,4,Completed,2017-07-16,2017-07-19,2017-07-19,3.0,False,On-Time,True,Tx,Tx
1011,4,Completed,2017-07-18,2017-07-21,2017-07-21,3.0,False,On-Time,True,Ca,Ca
1012,4,Completed,2017-07-18,2017-07-20,2017-07-20,2.0,False,On-Time,True,Ny,Ny
1013,4,Completed,2017-07-19,2017-07-22,2017-07-21,2.0,False,On-Time,True,Ny,Ny
1014,4,Completed,2017-07-19,2017-07-21,2017-07-21,2.0,False,On-Time,True,Ny,Ny
1015,4,Completed,2017-07-19,2017-07-22,2017-07-21,2.0,False,On-Time,True,Ny,Ny
1016,4,Completed,2017-07-19,2017-07-20,2017-07-21,2.0,True,Late,True,Tx,Tx
1017,4,Completed,2017-07-20,2017-07-21,2017-07-23,3.0,True,Late,True,Ny,Ny
1018,4,Completed,2017-07-22,2017-07-23,2017-07-23,1.0,False,On-Time,True,Ny,Ny
1019,4,Completed,2017-07-22,2017-07-23,2017-07-24,2.0,True,Late,True,Ny,Ny
1021,4,Completed,2017-07-23,2017-07-24,2017-07-26,3.0,True,Late,True,Ny,Ny
1022,4,Completed,2017-07-23,2017-07-26,2017-07-24,1.0,False,On-Time,True,Ny,Ny
1023,4,Completed,2017-07-23,2017-07-26,2017-07-25,2.0,False,On-Time,True,Ny,Ny
1024,4,Completed,2017-07-23,2017-07-25,2017-07-26,3.0,True,Late,True,Ny,Ny
1025,4,Completed,2017-07-23,2017-07-26,2017-07-26,3.0,False,On-Time,True,Ny,Ny
1026,4,Completed,2017-07-26,2017-07-28,2017-07-29,3.0,True,Late,True,Ca,Ca
1027,4,Completed,2017-07-26,2017-07-28,2017-07-28,2.0,False,On-Time,True,Ny,Ny
1028,4,Completed,2017-07-27,2017-07-28,2017-07-30,3.0,True,Late,True,Ny,Ny
1029,4,Completed,2017-07-29,2017-07-30,2017-08-01,3.0,True,Late,True,Ca,Ca
1030,4,Completed,2017-07-29,2017-07-30,2017-07-31,2.0,True,Late,True,Ny,Ny
1031,4,Completed,2017-07-30,2017-08-01,2017-08-02,3.0,True,Late,True,Ca,Ca
1032,4,Completed,2017-07-30,2017-08-02,2017-08-01,2.0,False,On-Time,True,Ny,Ny
1033,4,Completed,2017-07-30,2017-07-31,2017-08-02,3.0,True,Late,True,Ny,Ny
1034,4,Completed,2017-07-30,2017-07-31,2017-07-31,1.0,False,On-Time,True,Ny,Ny
1035,4,Completed,2017-07-30,2017-08-02,2017-08-02,3.0,False,On-Time,True,Ny,Ny
1036,4,Completed,2017-07-30,2017-08-01,2017-07-31,1.0,False,On-Time,True,Ny,Ny
1037,4,Completed,2017-07-31,2017-08-02,2017-08-03,3.0,True,Late,True,Ny,Ny
1038,4,Completed,2017-07-31,2017-08-01,2017-08-03,3.0,True,Late,True,Ny,Ny
1039,4,Completed,2017-08-02,2017-08-04,2017-08-03,1.0,False,On-Time,True,Ny,Ny
1040,4,Completed,2017-08-04,2017-08-07,2017-08-05,1.0,False,On-Time,True,Ca,Ca
1041,4,Completed,2017-08-04,2017-08-06,2017-08-05,1.0,False,On-Time,True,Ny,Ny
1042,4,Completed,2017-08-06,2017-08-07,2017-08-07,1.0,False,On-Time,True,Ny,Ny
1043,4,Completed,2017-08-06,2017-08-09,2017-08-08,2.0,False,On-Time,True,Ny,Ny
1044,4,Completed,2017-08-07,2017-08-10,2017-08-08,1.0,False,On-Time,True,Ny,Ny
1045,4,Completed,2017-08-07,2017-08-09,2017-08-10,3.0,True,Late,True,Tx,Tx
1046,4,Completed,2017-08-07,2017-08-09,2017-08-08,1.0,False,On-Time,True,Tx,Tx
1048,4,Completed,2017-08-08,2017-08-10,2017-08-09,1.0,False,On-Time,True,Ny,Ny
1049,4,Completed,2017-08-09,2017-08-11,2017-08-10,1.0,False,On-Time,True,Ca,Ca
1050,4,Completed,2017-08-09,2017-08-12,2017-08-12,3.0,False,On-Time,True,Ca,Ca
1051,4,Completed,2017-08-10,2017-08-11,2017-08-11,1.0,False,On-Time,True,Ny,Ny
1052,4,Completed,2017-08-10,2017-08-12,2017-08-13,3.0,True,Late,True,Ny,Ny
1053,4,Completed,2017-08-10,2017-08-11,2017-08-12,2.0,True,Late,True,Ny,Ny
1054,4,Completed,2017-08-11,2017-08-12,2017-08-12,1.0,False,On-Time,True,Ny,Ny
1055,4,Completed,2017-08-12,2017-08-15,2017-08-15,3.0,False,On-Time,True,Ny,Ny
1056,4,Completed,2017-08-12,2017-08-15,2017-08-13,1.0,False,On-Time,True,Ny,Ny
1057,4,Completed,2017-08-12,2017-08-15,2017-08-13,1.0,False,On-Time,True,Ny,Ny
1058,4,Completed,2017-08-13,2017-08-16,2017-08-14,1.0,False,On-Time,True,Ny,Ny
1059,4,Completed,2017-08-14,2017-08-17,2017-08-17,3.0,False,On-Time,True,Ny,Ny
1060,4,Completed,2017-08-15,2017-08-18,2017-08-17,2.0,False,On-Time,True,Ny,Ny
1061,4,Completed,2017-08-15,2017-08-18,2017-08-18,3.0,False,On-Time,True,Ny,Ny
1062,4,Completed,2017-08-15,2017-08-17,2017-08-18,3.0,True,Late,True,Ny,Ny
1063,4,Completed,2017-08-16,2017-08-19,2017-08-19,3.0,False,On-Time,True,Tx,Tx
1064,4,Completed,2017-08-16,2017-08-18,2017-08-19,3.0,True,Late,True,Tx,Tx
1065,4,Completed,2017-08-17,2017-08-19,2017-08-19,2.0,False,On-Time,True,Ny,Ny
1066,4,Completed,2017-08-17,2017-08-20,2017-08-19,2.0,False,On-Time,True,Ny,Ny
1067,4,Completed,2017-08-17,2017-08-19,2017-08-19,2.0,False,On-Time,True,Ny,Ny
1068,4,Completed,2017-08-17,2017-08-20,2017-08-19,2.0,False,On-Time,True,Ny,Ny
1069,4,Completed,2017-08-17,2017-08-19,2017-08-18,1.0,False,On-Time,True,Ny,Ny
1070,4,Completed,2017-08-17,2017-08-20,2017-08-18,1.0,False,On-Time,True,Ny,Ny
1071,4,Completed,2017-08-17,2017-08-20,2017-08-18,1.0,False,On-Time,True,Tx,Tx
1073,4,Completed,2017-08-18,2017-08-19,2017-08-21,3.0,True,Late,True,Ny,Ny
1075,4,Completed,2017-08-19,2017-08-21,2017-08-22,3.0,True,Late,True,Ca,Ca
1076,4,Completed,2017-08-19,2017-08-22,2017-08-22,3.0,False,On-Time,True,Ny,Ny
1077,4,Completed,2017-08-19,2017-08-20,2017-08-21,2.0,True,Late,True,Ny,Ny
1078,4,Completed,2017-08-19,2017-08-21,2017-08-20,1.0,False,On-Time,True,Ny,Ny
1079,4,Completed,2017-08-19,2017-08-20,2017-08-20,1.0,False,On-Time,True,Ny,Ny
1080,4,Completed,2017-08-19,2017-08-20,2017-08-20,1.0,False,On-Time,True,Ny,Ny
1081,4,Completed,2017-08-19,2017-08-22,2017-08-22,3.0,False,On-Time,True,Ny,Ny
1082,4,Completed,2017-08-20,2017-08-22,2017-08-21,1.0,False,On-Time,True,Ny,Ny
1083,4,Completed,2017-08-20,2017-08-23,2017-08-23,3.0,False,On-Time,True,Ny,Ny
1084,4,Completed,2017-08-21,2017-08-24,2017-08-23,2.0,False,On-Time,True,Ca,Ca
1085,4,Completed,2017-08-21,2017-08-23,2017-08-23,2.0,False,On-Time,True,Ca,Ca
1086,4,Completed,2017-08-21,2017-08-23,2017-08-24,3.0,True,Late,True,Ny,Ny
1087,4,Completed,2017-08-22,2017-08-23,2017-08-25,3.0,True,Late,True,Tx,Tx
1088,4,Completed,2017-08-22,2017-08-23,2017-08-23,1.0,False,On-Time,True,Tx,Tx
1090,4,Completed,2017-08-24,2017-08-26,2017-08-26,2.0,False,On-Time,True,Ca,Ca
1091,4,Completed,2017-08-24,2017-08-25,2017-08-25,1.0,False,On-Time,True,Ny,Ny
1092,4,Completed,2017-08-25,2017-08-28,2017-08-27,2.0,False,On-Time,True,Ca,Ca
1093,4,Completed,2017-08-25,2017-08-28,2017-08-26,1.0,False,On-Time,True,Ca,Ca
1094,4,Completed,2017-08-25,2017-08-27,2017-08-28,3.0,True,Late,True,Ny,Ny
1095,4,Completed,2017-08-26,2017-08-28,2017-08-27,1.0,False,On-Time,True,Tx,Tx
1096,4,Completed,2017-08-27,2017-08-29,2017-08-29,2.0,False,On-Time,True,Ca,Ca
1097,4,Completed,2017-08-27,2017-08-30,2017-08-28,1.0,False,On-Time,True,Ny,Ny
1098,4,Completed,2017-08-28,2017-08-30,2017-08-30,2.0,False,On-Time,True,Ca,Ca
1099,4,Completed,2017-08-28,2017-08-29,2017-08-30,2.0,True,Late,True,Ny,Ny
1100,4,Completed,2017-08-28,2017-08-29,2017-08-29,1.0,False,On-Time,True,Ny,Ny
1101,4,Completed,2017-08-29,2017-08-30,2017-08-30,1.0,False,On-Time,True,Ny,Ny
1102,4,Completed,2017-08-29,2017-08-31,2017-08-31,2.0,False,On-Time,True,Ny,Ny
1103,4,Completed,2017-08-31,2017-09-02,2017-09-02,2.0,False,On-Time,True,Ny,Ny
1104,4,Completed,2017-09-01,2017-09-04,2017-09-03,2.0,False,On-Time,True,Ny,Ny
1105,4,Completed,2017-09-01,2017-09-04,2017-09-03,2.0,False,On-Time,True,Tx,Tx
1106,4,Completed,2017-09-02,2017-09-04,2017-09-04,2.0,False,On-Time,True,Ny,Ny
1107,4,Completed,2017-09-02,2017-09-05,2017-09-05,3.0,False,On-Time,True,Ny,Ny
1108,4,Completed,2017-09-03,2017-09-05,2017-09-04,1.0,False,On-Time,True,Ca,Ca
1109,4,Completed,2017-09-03,2017-09-04,2017-09-04,1.0,False,On-Time,True,Ny,Ny
1110,4,Completed,2017-09-04,2017-09-07,2017-09-07,3.0,False,On-Time,True,Ny,Ny
1111,4,Completed,2017-09-04,2017-09-06,2017-09-05,1.0,False,On-Time,True,Ny,Ny
1112,4,Completed,2017-09-05,2017-09-08,2017-09-07,2.0,False,On-Time,True,Ny,Ny
1113,4,Completed,2017-09-06,2017-09-08,2017-09-07,1.0,False,On-Time,True,Ny,Ny
1114,4,Completed,2017-09-06,2017-09-08,2017-09-08,2.0,False,On-Time,True,Ny,Ny
1115,4,Completed,2017-09-07,2017-09-09,2017-09-09,2.0,False,On-Time,True,Ny,Ny
1116,4,Completed,2017-09-08,2017-09-10,2017-09-10,2.0,False,On-Time,True,Ny,Ny
1117,4,Completed,2017-09-08,2017-09-10,2017-09-10,2.0,False,On-Time,True,Ny,Ny
1118,4,Completed,2017-09-08,2017-09-11,2017-09-11,3.0,False,On-Time,True,Ny,Ny
1119,4,Completed,2017-09-10,2017-09-12,2017-09-13,3.0,True,Late,True,Ca,Ca
1120,4,Completed,2017-09-10,2017-09-12,2017-09-13,3.0,True,Late,True,Ny,Ny
1121,4,Completed,2017-09-11,2017-09-13,2017-09-12,1.0,False,On-Time,True,Ny,Ny
1122,4,Completed,2017-09-12,2017-09-14,2017-09-14,2.0,False,On-Time,True,Ny,Ny
1123,4,Completed,2017-09-13,2017-09-14,2017-09-14,1.0,False,On-Time,True,Ny,Ny
1124,4,Completed,2017-09-13,2017-09-14,2017-09-16,3.0,True,Late,True,Tx,Tx
1125,4,Completed,2017-09-14,2017-09-15,2017-09-15,1.0,False,On-Time,True,Ny,Ny
1126,4,Completed,2017-09-14,2017-09-16,2017-09-15,1.0,False,On-Time,True,Tx,Tx
1127,4,Completed,2017-09-15,2017-09-16,2017-09-16,1.0,False,On-Time,True,Ny,Ny
1128,4,Completed,2017-09-15,2017-09-17,2017-09-16,1.0,False,On-Time,True,Ny,Ny
1129,4,Completed,2017-09-17,2017-09-18,2017-09-20,3.0,True,Late,True,Ny,Ny
1130,4,Completed,2017-09-18,2017-09-20,2017-09-20,2.0,False,On-Time,True,Ca,Ca
1131,4,Completed,2017-09-18,2017-09-20,2017-09-19,1.0,False,On-Time,True,Ca,Ca
1132,4,Completed,2017-09-19,2017-09-20,2017-09-20,1.0,False,On-Time,True,Ny,Ny
1133,4,Completed,2017-09-19,2017-09-21,2017-09-21,2.0,False,On-Time,True,Ny,Ny
1134,4,Completed,2017-09-19,2017-09-22,2017-09-20,1.0,False,On-Time,True,Ny,Ny
1135,4,Completed,2017-09-19,2017-09-21,2017-09-20,1.0,False,On-Time,True,Ny,Ny
1136,4,Completed,2017-09-20,2017-09-21,2017-09-21,1.0,False,On-Time,True,Ny,Ny
1137,4,Completed,2017-09-20,2017-09-23,2017-09-23,3.0,False,On-Time,True,Tx,Tx
1138,4,Completed,2017-09-21,2017-09-23,2017-09-22,1.0,False,On-Time,True,Ca,Ca
1139,4,Completed,2017-09-21,2017-09-22,2017-09-23,2.0,True,Late,True,Ca,Ca
1140,4,Completed,2017-09-21,2017-09-22,2017-09-22,1.0,False,On-Time,True,Tx,Tx
1141,4,Completed,2017-09-22,2017-09-23,2017-09-24,2.0,True,Late,True,Ca,Ca
1142,4,Completed,2017-09-23,2017-09-26,2017-09-26,3.0,False,On-Time,True,Ca,Ca
1143,4,Completed,2017-09-24,2017-09-26,2017-09-27,3.0,True,Late,True,Ca,Ca
1144,4,Completed,2017-09-24,2017-09-27,2017-09-27,3.0,False,On-Time,True,Ny,Ny
1145,4,Completed,2017-09-25,2017-09-27,2017-09-26,1.0,False,On-Time,True,Ny,Ny
1146,4,Completed,2017-09-25,2017-09-26,2017-09-28,3.0,True,Late,True,Ny,Ny
1147,4,Completed,2017-09-25,2017-09-26,2017-09-27,2.0,True,Late,True,Ny,Ny
1148,4,Completed,2017-09-25,2017-09-26,2017-09-27,2.0,True,Late,True,Ny,Ny
1149,4,Completed,2017-09-27,2017-09-30,2017-09-30,3.0,False,On-Time,True,Ny,Ny
1150,4,Completed,2017-09-28,2017-10-01,2017-09-30,2.0,False,On-Time,True,Ny,Ny
1151,4,Completed,2017-09-29,2017-09-30,2017-09-30,1.0,False,On-Time,True,Ca,Ca
1152,4,Completed,2017-09-29,2017-10-02,2017-10-01,2.0,False,On-Time,True,Ny,Ny
