order_id,item_id,product_id,quantity,list_price,discount,Extraction_Date,source,extraction_timestamp,data_source,list_price_usd,list_price_EGP,final_price_usd,final_price_EGP
1484,3,304,2,679.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,679.99,36939.5,1291.98,70185.06
1485,1,122,2,2499.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2499.99,135808.46,3999.98,217293.53
1485,2,276,1,319.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,319.99,17383.01,255.99,13906.41
1486,1,60,2,1559.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1559.99,84744.27,2963.98,161014.12
1486,2,98,1,489.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,489.99,26618.02,465.49,25287.12
1486,3,113,1,489.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,489.99,26618.02,440.99,23956.22
1486,4,269,1,199.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,199.99,10864.18,179.99,9777.76
1487,1,160,1,4499.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,4499.99,244455.66,4184.99,227343.76
1487,2,151,2,1549.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1549.99,84201.04,2479.98,134721.66
1487,3,198,1,2999.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2999.99,162970.26,2849.99,154821.74
1487,4,196,1,2299.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2299.99,124943.74,2184.99,118696.55
1487,5,96,2,349.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,349.99,19012.72,559.98,30420.35
1488,1,42,1,2299.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2299.99,124943.74,2138.99,116197.68
1488,2,122,1,2499.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2499.99,135808.46,2324.99,126301.86
1489,1,198,1,2999.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2999.99,162970.26,2399.99,130376.21
1489,2,282,2,279.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,279.99,15210.06,447.98,24336.1
1489,3,52,1,875.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,875.99,47586.93,788.39,42828.24
1490,1,99,1,299.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,299.99,16296.54,269.99,14666.88
1490,2,254,1,749.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,749.99,40742.16,674.99,36667.94
1490,3,218,1,319.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,319.99,17383.01,303.99,16513.86
1491,1,95,2,299.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,299.99,16296.54,479.98,26074.46
1491,2,302,1,449.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,449.99,24445.08,427.49,23222.82
1491,3,60,2,1559.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1559.99,84744.27,2901.58,157624.35
1491,4,139,2,2999.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2999.99,162970.26,5579.98,303124.68
1492,1,37,2,379.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,379.99,20642.42,683.98,37156.36
1493,1,230,1,429.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,429.99,23358.6,386.99,21022.74
1494,1,230,2,429.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,429.99,23358.6,773.98,42045.49
1494,2,178,2,749.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,749.99,40742.16,1199.98,65187.45
1494,3,264,2,249.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,249.99,13580.36,474.98,25802.68
1495,1,292,2,369.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,369.99,20099.19,702.98,38188.46
1495,2,308,2,749.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,749.99,40742.16,1199.98,65187.45
1495,3,137,1,2599.0,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2599.0,141187.04,2339.1,127068.33
1496,1,248,1,599.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,599.99,32593.62,557.99,30312.06
1496,2,214,1,899.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,899.99,48890.7,836.99,45468.35
1496,3,224,2,479.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,479.99,26074.78,911.98,49542.09
1496,4,302,1,449.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,449.99,24445.08,427.49,23222.82
1496,5,225,2,959.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,959.99,52150.11,1535.98,83440.18
1497,1,141,2,1599.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1599.99,86917.22,2559.98,139067.55
1497,2,198,2,2999.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2999.99,162970.26,5399.98,293346.46
1497,3,204,2,3599.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3599.99,195564.42,6695.98,363749.82
1498,1,172,1,3199.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3199.99,173834.98,3039.99,165143.23
1498,2,260,2,799.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,799.99,43458.34,1487.98,80832.51
1499,1,110,1,470.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,470.99,25585.87,447.44,24306.58
1499,2,208,1,1799.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1799.99,97781.94,1673.99,90937.2
1499,3,268,2,159.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,159.99,8691.23,303.98,16513.34
1499,4,2,1,749.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,749.99,40742.16,712.49,38705.05
1499,5,171,2,3199.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3199.99,173834.98,5759.98,312902.96
1500,1,41,2,1469.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1469.99,79855.15,2734.18,148530.58
1500,2,293,1,319.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,319.99,17383.01,297.59,16166.2
1501,1,248,1,599.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,599.99,32593.62,569.99,30963.94
1501,2,219,1,639.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,639.99,34766.56,595.19,32332.9
1501,3,15,1,529.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,529.99,28790.96,503.49,27351.42
1501,4,67,1,250.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,250.99,13634.68,200.79,10907.74
1501,5,210,1,1549.0,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1549.0,84147.26,1471.55,79939.89
1502,1,231,2,529.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,529.99,28790.96,847.98,46065.54
1502,2,19,2,449.0,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,449.0,24391.3,835.14,45367.81
1502,3,26,2,599.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,599.99,32593.62,1115.98,60624.13
1502,4,268,1,159.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,159.99,8691.23,127.99,6952.99
1502,5,255,1,899.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,899.99,48890.7,836.99,45468.35
1503,1,217,1,909.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,909.99,49433.93,818.99,44490.54
1503,2,302,2,449.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,449.99,24445.08,854.98,46445.65
1504,1,276,1,319.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,319.99,17383.01,297.59,16166.2
1505,1,223,2,529.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,529.99,28790.96,1006.98,54702.83
1505,2,24,2,549.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,549.99,29877.44,1022.98,55572.03
1505,3,43,2,5299.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,5299.99,287914.54,10069.98,547037.62
1506,1,184,1,3499.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3499.99,190132.06,3324.99,180625.45
1506,2,153,2,4999.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,4999.99,271617.46,7999.98,434587.93
1506,3,149,2,7499.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,7499.99,407426.46,14249.98,774110.27
1507,1,39,2,1499.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1499.99,81484.86,2399.98,130375.77
1507,2,11,2,1680.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1680.99,91317.43,3025.78,164371.37
1507,3,259,1,1199.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1199.99,65187.78,1115.99,60624.63
1507,4,281,1,319.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,319.99,17383.01,297.59,16166.2
1507,5,293,2,319.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,319.99,17383.01,607.98,33027.72
1508,1,37,1,379.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,379.99,20642.42,303.99,16513.94
1508,2,109,1,416.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,416.99,22652.4,375.29,20387.16
1508,3,52,2,875.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,875.99,47586.93,1664.38,90415.17
1508,4,88,1,189.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,189.99,10320.94,180.49,9804.89
1509,1,215,2,749.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,749.99,40742.16,1394.98,75780.41
1510,1,142,2,3199.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3199.99,173834.98,6079.98,330286.46
1510,2,68,1,449.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,449.99,24445.08,404.99,22000.57
1510,3,251,2,2999.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2999.99,162970.26,5399.98,293346.46
1510,4,220,2,269.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,269.99,14666.83,485.98,26400.29
1510,5,137,1,2599.0,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2599.0,141187.04,2469.05,134127.68
1511,1,144,2,1549.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1549.99,84201.04,2479.98,134721.66
1511,2,288,1,389.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,389.99,21185.66,362.69,19702.66
1511,3,17,2,429.0,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,429.0,23304.82,797.94,43346.97
1511,4,41,1,1469.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1469.99,79855.15,1396.49,75862.39
1511,5,124,2,1499.0,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1499.0,81431.08,2398.4,130289.72
1512,1,217,1,909.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,909.99,49433.93,846.29,45973.56
1513,1,166,1,749.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,749.99,40742.16,674.99,36667.94
1513,2,61,2,4999.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,4999.99,271617.46,9499.98,516073.17
1513,3,159,2,2299.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2299.99,124943.74,4369.98,237393.1
1514,1,240,2,899.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,899.99,48890.7,1619.98,88003.25
1514,2,203,2,4999.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,4999.99,271617.46,9499.98,516073.17
1515,1,27,2,999.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,999.99,54323.06,1599.98,86916.89
1515,2,202,2,3499.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3499.99,190132.06,6299.98,342237.7
1515,3,310,2,899.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,899.99,48890.7,1709.98,92892.32
1515,4,40,1,4999.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,4999.99,271617.46,4499.99,244455.71
1515,5,158,2,959.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,959.99,52150.11,1535.98,83440.18
1516,1,172,2,3199.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3199.99,173834.98,5759.98,312902.96
1516,2,253,1,2599.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2599.99,141240.82,2339.99,127116.74
1516,3,196,2,2299.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2299.99,124943.74,3679.98,199909.98
1516,4,259,2,1199.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1199.99,65187.78,1919.98,104300.44
1516,5,271,2,209.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,209.99,11407.41,335.98,18251.86
1517,1,303,2,2599.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2599.99,141240.82,4835.98,262707.92
1517,2,226,2,679.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,679.99,36939.5,1291.98,70185.06
1518,1,304,2,679.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,679.99,36939.5,1223.98,66491.11
1518,2,182,2,2499.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2499.99,135808.46,4749.98,258036.07
1518,3,252,2,2999.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2999.99,162970.26,5699.98,309643.49
1519,1,150,1,4499.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,4499.99,244455.66,3599.99,195564.53
1519,2,85,2,329.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,329.99,17926.24,527.98,28681.99
1519,3,124,2,1499.0,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1499.0,81431.08,2788.14,151461.8
1519,4,65,1,346.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,346.99,18849.75,277.59,15079.8
1519,5,265,2,289.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,289.99,15753.3,550.98,29931.27
1520,1,186,1,4499.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,4499.99,244455.66,4274.99,232232.87
1520,2,188,2,3499.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3499.99,190132.06,5599.98,304211.29
1520,3,310,2,899.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,899.99,48890.7,1673.98,90936.7
1520,4,263,2,89.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,89.99,4888.58,161.98,8799.45
1521,1,100,1,489.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,489.99,26618.02,391.99,21294.42
1521,2,314,2,679.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,679.99,36939.5,1087.98,59103.21
1521,3,123,1,999.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,999.99,54323.06,899.99,48890.75
1521,4,135,2,1499.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1499.99,81484.86,2399.98,130375.77
1522,1,95,1,299.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,299.99,16296.54,269.99,14666.88
1522,2,141,1,1599.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1599.99,86917.22,1487.99,80833.01
1522,3,117,1,1469.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1469.99,79855.15,1367.09,74265.29
1523,1,311,2,749.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,749.99,40742.16,1199.98,65187.45
1524,1,168,1,1549.0,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1549.0,84147.26,1394.1,75732.53
1524,2,295,2,319.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,319.99,17383.01,511.98,27812.81
1524,3,313,1,449.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,449.99,24445.08,359.99,19556.06
1524,4,252,2,2999.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2999.99,162970.26,4799.98,260752.41
1525,1,156,1,6499.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,6499.99,353102.86,5849.99,317792.57
1525,2,163,2,1349.0,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1349.0,73282.54,2509.14,136305.52
1525,3,193,1,2799.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2799.99,152105.54,2603.99,141458.15
1526,1,151,1,1549.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1549.99,84201.04,1441.49,78306.96
1526,2,56,1,5499.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,5499.99,298779.26,4949.99,268901.33
1526,3,238,1,749.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,749.99,40742.16,674.99,36667.94
1526,4,243,1,679.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,679.99,36939.5,645.99,35092.53
1527,1,33,1,469.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,469.99,25531.55,422.99,22978.39
1527,2,103,1,551.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,551.99,29986.08,524.39,28486.78
1527,3,57,2,1999.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1999.99,108646.66,3799.98,206428.65
1528,1,229,2,429.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,429.99,23358.6,687.98,37373.77
1529,1,23,1,299.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,299.99,16296.54,284.99,15481.71
1529,2,50,2,5999.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,5999.99,325941.06,10799.98,586693.9
1530,1,213,2,269.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,269.99,14666.83,485.98,26400.29
1530,2,116,1,749.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,749.99,40742.16,674.99,36667.94
1531,1,128,1,1899.0,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1899.0,103160.52,1709.1,92844.46
1532,1,209,2,2999.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2999.99,162970.26,5579.98,303124.68
1533,1,274,2,229.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,229.99,12493.88,413.98,22488.99
1533,2,78,1,647.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,647.99,35201.15,583.19,31681.03
1533,3,96,1,349.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,349.99,19012.72,314.99,17111.45
1533,4,235,2,899.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,899.99,48890.7,1619.98,88003.25
1533,5,51,1,6499.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,6499.99,353102.86,5849.99,317792.57
1534,1,194,1,3499.99,0.1,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3499.99,190132.06,3149.99,171118.85
1534,2,117,1,1469.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1469.99,79855.15,1396.49,75862.39
1534,3,269,2,199.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,199.99,10864.18,319.98,17382.68
1534,4,172,2,3199.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3199.99,173834.98,5119.98,278135.96
1535,1,92,1,209.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,209.99,11407.41,199.49,10837.04
1535,2,75,2,599.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,599.99,32593.62,1139.98,61927.87
1536,1,183,1,2199.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2199.99,119511.38,1759.99,95609.1
1536,2,185,2,2799.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2799.99,152105.54,5207.98,282916.3
1536,3,196,2,2299.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2299.99,124943.74,3679.98,199909.98
1537,1,237,2,849.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,849.99,46174.52,1614.98,87731.58
1538,1,206,1,3299.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3299.99,179267.34,3068.99,166718.62
1538,2,46,2,1409.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1409.99,76595.73,2622.58,142468.06
1538,3,117,1,1469.99,0.07,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1469.99,79855.15,1367.09,74265.29
1538,4,197,1,2299.99,0.2,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2299.99,124943.74,1839.99,99954.99
1538,5,306,2,899.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,899.99,48890.7,1709.98,92892.32
1539,1,6,2,469.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,469.99,25531.55,892.98,48509.94
1539,2,12,2,549.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,549.99,29877.44,1044.98,56767.13
1540,1,71,2,416.99,0.05,2024-05-01 11:37:45,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,416.99,22652.4,792.28,43039.56
